,total_cases
38190,8.0
31686,7368.0
45627,878.0
18220,1.0
39141,1170.0
23229,112792.0
6356,29.0
24529,563680.0
39805,2637.0
47519,51531.0
29895,13687.0
12366,897.0
10461,33.0
32640,9285.0
50153,1857.0
52465,9685.0
9993,4330.0
461,4466.0
19089,307221.0
14987,5396.0
33993,7565.0
44018,1001.0
55532,42636.0
24707,721.0
56563,947.0
14947,5330.0
48562,3250.0
7304,23430.0
45003,64.0
31547,1605.0
18930,16758.0
49016,1057161.0
16909,5083.0
33796,5.0
35695,322.0
53333,24.0
29136,19.0
10387,4918.0
56861,7177.0
38167,1.0
18580,1167.0
9482,7.0
47091,534.0
37009,2802.0
27945,3215.0
54836,248.0
58223,4810242.0
59292,9220.0
12719,10244.0
31716,7159.0
54117,6808.0
19040,210134.0
48735,709.0
16592,31456.0
31219,36.0
23135,64764.0
57542,3917.0
1083,855.0
56485,493.0
12302,41.0
6944,106986.0
43385,39133.0
48783,11350.0
42071,25930.0
2288,7402.0
47233,2293.0
47292,2426.0
1595,7.0
39076,88587.0
14979,5388.0
31188,2222.0
49061,433.0
19918,695.0
9033,275.0
15430,312.0
34729,231.0
25681,25383.0
41134,31.0
26968,13405.0
8964,141.0
57097,1.0
15091,5813.0
14468,16917.0
5391,594572.0
24225,10004599.0
6952,110985.0
50891,5051.0
22158,1790.0
11959,643.0
48041,1212.0
17830,5831.0
11654,1093256.0
18616,5254.0
13165,52660.0
49729,80110.0
51252,110594.0
56232,1959988.0
55966,354932.0
40443,353.0
50088,166.0
26878,4.0
40357,454673.0
15973,170110.0
41655,5256.0
48525,3028.0
39715,46248.0
18703,7414.0
6353,19.0
43788,1059024.0
19125,647868.0
50918,5234.0
36393,1536.0
35961,2.0
55373,1030125.0
28243,1123.0
15808,35828.0
27138,90153.0
28340,14301.0
10957,476016.0
43044,98653.0
3399,38777.0
5834,1199.0
23148,71143.0
54386,47214.0
19598,24.0
13805,8947.0
30437,1277.0
40339,400482.0
52017,195.0
43727,738787.0
44913,29.0
12271,6571.0
13052,3722.0
31794,33409.0
53514,41.0
50514,11738.0
32308,5711.0
46288,13743.0
30036,231936.0
43211,141557.0
4281,207453.0
3894,3934.0
48829,131800.0
15383,88.0
3616,104.0
34511,226089.0
58276,12504604.0
12735,14119.0
15441,1488.0
44955,52.0
4950,72302.0
25896,7.0
41006,281353.0
2039,213535.0
18128,86430.0
25746,28363.0
21629,85152.0
42453,58611.0
42745,49692.0
27539,301303.0
41155,271.0
12394,1871.0
13530,11601.0
53379,25.0
26409,251713.0
31270,1444.0
19526,9641.0
5217,60244.0
12164,4891.0
29948,61284.0
44394,17.0
57869,324.0
55900,286412.0
32992,10530.0
28999,48924.0
40944,141302.0
35314,715.0
21521,5760.0
42710,38464.0
16291,105297.0
42375,24395.0
55520,36359.0
26770,6795.0
168,37153.0
11817,378.0
53408,27.0
27524,277448.0
44412,19.0
50243,3123.0
38794,51.0
27995,20636.0
4696,243.0
47431,17548.0
39146,1300.0
19518,9510.0
25257,71.0
18007,3521.0
22943,10015.0
41273,684.0
28285,5237.0
49663,3589.0
6091,7.0
54102,6488.0
40121,13915.0
44112,4843.0
7344,347398.0
31599,3947.0
51594,243472.0
47532,55353.0
38224,25.0
43557,668202.0
23066,18818.0
54436,110393.0
25035,204952.0
10194,652.0
57475,197.0
23007,804.0
34874,31937.0
1665,26.0
39717,47059.0
4371,388569.0
34977,108863.0
13684,1053.0
44779,265.0
52956,2473.0
45792,11.0
33527,680.0
26197,401470.0
44577,18.0
29595,1560.0
17585,23309.0
39259,12515.0
4284,216110.0
28111,78512.0
39286,15414.0
26989,16226.0
32141,3.0
12675,2231.0
48945,708359.0
34746,1934.0
56963,58946.0
11456,3621.0
36195,212038.0
28964,44293.0
18721,7731.0
32995,10656.0
31068,107.0
59091,34.0
24361,43803.0
4317,299628.0
18912,288.0
2420,52677.0
37370,24957.0
35682,303.0
12368,911.0
55463,2359.0
43829,1487260.0
48677,4579.0
48370,17.0
27660,45719.0
53573,81.0
28770,148507.0
44694,27.0
33843,40.0
16099,1560.0
28973,44928.0
25973,16543.0
5312,102295.0
53906,116.0
40011,122579.0
15432,488.0
9028,274.0
35332,947.0
33604,3506.0
16037,217377.0
23138,65597.0
52684,509.0
19757,3665.0
4734,305.0
44828,1.0
32050,16754.0
49008,954258.0
25195,935799.0
53509,31.0
19300,2135.0
14870,1828.0
17495,3076.0
39352,47050.0
57050,77060.0
56199,1240053.0
21472,180.0
10624,1203.0
45449,1395.0
17383,1890.0
8638,395.0
45636,885.0
46490,10295.0
40619,50952.0
34162,335.0
4715,270.0
51694,43.0
5120,314.0
10555,915.0
26817,10088.0
25094,350279.0
58828,1200.0
56354,7606979.0
57032,74956.0
49753,208389.0
28869,1845.0
40804,27314.0
6602,144276.0
41369,462.0
7445,3950931.0
26730,1612.0
29228,20.0
41853,883116.0
23003,661.0
49411,34.0
635,65334.0
20428,397922.0
1713,82.0
21437,132.0
6495,91635.0
27955,4738.0
42369,22473.0
35681,303.0
47032,322.0
18317,18.0
16385,5.0
31965,8381.0
38521,854.0
24838,721.0
36518,15109.0
46996,173.0
26165,332211.0
35311,678.0
48491,2204.0
34845,21798.0
56915,36352.0
48560,3227.0
24873,721.0
21432,127.0
39589,10275.0
6918,84252.0
45348,699.0
56696,3795.0
49092,9037.0
6785,7681.0
50983,7064.0
27087,62658.0
32655,9583.0
43776,997072.0
54326,2893.0
18406,32.0
50000,1854951.0
29230,20.0
33596,3058.0
26801,9296.0
58569,1674.0
49101,9976.0
50032,1.0
31619,4039.0
26207,463448.0
5593,1152.0
11956,633.0
16938,5146.0
23169,83146.0
18214,127572.0
21005,10134.0
53159,3780.0
22521,1373.0
18934,29252.0
16472,4329.0
19750,3649.0
47239,2315.0
47933,71088.0
41865,914722.0
27165,109191.0
21485,530.0
30136,996.0
41026,2.0
29738,187.0
26358,238720.0
32242,2430.0
23538,225209.0
26528,1770149.0
31760,14399.0
57199,12.0
13351,2361.0
1119,955.0
48764,3953.0
8164,161421.0
37058,10835.0
56791,1349.0
17001,29.0
30178,1639.0
6157,84.0
22849,8740.0
34798,9247.0
40022,125115.0
41466,8018.0
13366,2445.0
16747,890.0
54816,79.0
23907,3.0
29593,1525.0
38611,1158.0
22006,13039.0
3590,100.0
31742,9219.0
19147,1138166.0
44343,17.0
25262,116.0
25261,110.0
3328,21916.0
46075,360335.0
43784,1037526.0
30976,82.0
24740,721.0
27133,87679.0
26278,119827.0
48484,1828.0
40141,40151.0
4043,71803.0
27099,70866.0
24812,721.0
9329,19142.0
53498,31.0
34425,2143.0
6733,2406.0
19845,4.0
58706,2078.0
35493,293.0
15161,16.0
21572,43283.0
46437,171.0
47421,10141.0
40021,124886.0
41596,99789.0
2047,268574.0
47060,30.0
51646,452296.0
14450,13997.0
17329,1304.0
31288,1647.0
970,1.0
20642,28989.0
2267,2619.0
23950,156.0
49540,2536.0
58420,63989506.0
44321,16.0
19941,818.0
37731,100491.0
9201,1163.0
7826,148.0
21836,4372.0
4015,54095.0
7500,5409854.0
52775,509.0
4278,199357.0
18784,13424.0
27802,167341.0
16710,21.0
22628,6042.0
40749,6378.0
44899,26.0
18277,18.0
36438,4265.0
39694,37801.0
37768,326308.0
46205,4759.0
52665,509.0
44499,32.0
21129,139447.0
54758,2118255.0
30736,9707.0
43749,864948.0
5870,1936.0
23179,90232.0
49605,2943.0
43570,2.0
52872,509.0
50439,2591.0
4698,249.0
29350,39.0
11137,83213.0
52226,535.0
43602,20.0
47959,109226.0
15133,16.0
13309,1916.0
48224,9231.0
31408,4070.0
30964,82.0
12698,4684.0
22759,6040.0
58198,2735250.0
2661,7335.0
23076,26384.0
19449,8901.0
40715,558.0
24213,9677203.0
7669,141.0
51123,55186.0
29039,68316.0
10232,3788.0
31773,21806.0
39502,8383.0
9668,122703.0
11454,3233.0
12367,903.0
41218,578.0
21002,9531.0
44809,380.0
16518,18262.0
435,2330.0
40685,138004.0
22661,8.0
17148,318.0
48311,136629.0
11074,42354.0
2594,6010.0
33945,6977.0
44280,15.0
146,35453.0
26282,135586.0
10495,687.0
13481,7392.0
55800,20970.0
40221,280461.0
56411,14478014.0
38420,5784.0
38815,407.0
25147,500075.0
8614,191.0
17386,1939.0
58532,902.0
7799,147.0
7824,148.0
3868,925.0
4649,189.0
58511,256.0
35485,293.0
2737,25670.0
11862,456.0
42307,1221.0
29137,19.0
41259,645.0
17956,122.0
41085,8.0
76,4403.0
14147,594148.0
52114,447.0
42754,51463.0
3005,18165.0
10543,880.0
53482,30.0
6088,7.0
10269,4641.0
39381,73851.0
15803,33182.0
36705,360.0
56182,769416.0
50259,3313.0
40350,435056.0
32587,8648.0
44077,3672.0
54530,139771.0
51424,30746.0
55317,381664.0
14816,12.0
44355,17.0
29729,61.0
48684,4579.0
16060,1.0
45921,240474.0
2270,3029.0
33464,599.0
23753,2027.0
23087,34611.0
21931,10061.0
11896,502.0
25789,40086.0
58923,13720.0
16509,14630.0
18599,3369.0
46667,57958.0
31832,47430.0
5516,22.0
54981,9701.0
9176,91.0
53875,112.0
16287,104787.0
32625,9094.0
39600,10871.0
43616,658.0
16565,27553.0
53577,84.0
22482,352.0
37299,2300.0
15428,202.0
56797,1716.0
22888,9127.0
38654,1193.0
13127,15795.0
43912,1.0
36608,161.0
7854,152.0
4684,234.0
30122,742.0
24413,127083.0
21643,93748.0
49694,2.0
44000,494.0
56287,4662072.0
12259,6049.0
16564,27428.0
37779,416806.0
40817,39334.0
2912,11129.0
58586,1832.0
54416,88711.0
39481,7955.0
24289,2956.0
53900,116.0
13781,4217.0
57389,27.0
1027,752.0
3237,822.0
23886,5736.0
42784,58243.0
46867,108.0
38154,2162.0
15270,20.0
34563,549734.0
27014,17187.0
43487,241339.0
333,55.0
31928,1317.0
36889,16.0
51589,211913.0
34787,7147.0
46527,12709.0
57182,10.0
27135,88962.0
56523,764.0
38287,3147.0
22326,2447.0
36968,136.0
43413,72208.0
41251,602.0
20523,53.0
4447,515184.0
3860,643.0
53126,3523.0
31857,82.0
41734,275989.0
38307,3902.0
42834,106271.0
16624,36965.0
357,416.0
1297,19.0
54516,112261.0
10804,28750.0
39904,82050.0
31311,1792.0
31864,106.0
54650,283270.0
8827,1.0
36398,1669.0
53480,30.0
14413,11427.0
43277,3613.0
14070,70763.0
44024,1105.0
52449,9014.0
41332,65.0
17626,9.0
45877,87142.0
47848,2739.0
35723,324.0
26114,273451.0
53070,3317.0
54996,11443.0
46953,149.0
35573,340.0
29727,41.0
37737,116559.0
11285,90087.0
48307,125858.0
7739,142.0
40368,477240.0
45211,224.0
51161,75819.0
32162,33.0
8806,1.0
8958,141.0
40182,198883.0
29,43.0
53887,115.0
44253,15.0
48926,677833.0
11554,240795.0
1825,134.0
6032,1.0
42421,39746.0
24459,266845.0
40213,274289.0
44761,183.0
41715,199696.0
13550,14.0
19028,203158.0
46259,10432.0
1869,158.0
14959,5372.0
49498,2258.0
17344,1643.0
984,224.0
53597,153.0
54073,5535.0
23107,47454.0
17301,115.0
16838,4892.0
4122,90282.0
7585,40.0
30331,158.0
53937,117.0
8158,145300.0
18773,11049.0
3554,65.0
13783,4563.0
53671,806.0
22074,43.0
15362,85.0
47210,2126.0
47960,111208.0
44110,4836.0
31983,13202.0
13910,7187.0
45818,2039.0
7882,172.0
44579,18.0
58574,1711.0
57965,1034.0
11117,81591.0
21578,48826.0
20441,577131.0
19807,3785.0
20575,5638.0
43889,2905196.0
38723,1548.0
30539,1595.0
57538,3386.0
2068,439172.0
44644,24.0
17813,5598.0
25432,238338.0
38718,1419.0
10924,420434.0
28078,47212.0
13706,1339.0
711,5723.0
22428,153.0
45361,710.0
44022,1081.0
37149,21262.0
50809,1131.0
48644,4229.0
10773,5310.0
18462,35.0
31657,5122.0
1611,23.0
15099,5846.0
28486,80.0
56196,1167095.0
34113,324.0
13627,942.0
52903,35.0
53669,783.0
27987,15601.0
44067,2540.0
40229,285921.0
24715,721.0
24766,721.0
32143,4.0
23224,109760.0
7807,148.0
16306,107736.0
26082,125012.0
18638,6599.0
50272,3513.0
59011,18161.0
9574,70091.0
6294,389.0
8678,471.0
28134,93405.0
44847,12.0
154,36253.0
19513,9469.0
46084,361903.0
12094,1382.0
38316,4115.0
17565,13469.0
46173,1709.0
37709,72679.0
8005,4989.0
48690,4662.0
51771,417.0
51055,10053.0
26866,13368.0
30054,2.0
1037,761.0
40472,449.0
24193,8874290.0
17752,2968.0
19760,3666.0
43411,70461.0
4153,3.0
7408,2419091.0
51213,87345.0
41433,2736.0
28103,70804.0
32679,12088.0
14301,8135.0
37471,220308.0
37535,321.0
18989,183130.0
2587,4862.0
45976,322237.0
3140,208613.0
15723,183282.0
9209,1832.0
4225,35585.0
35437,197.0
58134,75652.0
51604,290601.0
22728,2124.0
51435,30936.0
2021,119301.0
40813,35237.0
14542,8408.0
53129,3569.0
19289,1104.0
17673,208.0
50527,12162.0
18735,8077.0
5524,24.0
22507,737.0
59229,7683.0
47751,1455.0
34519,275003.0
40790,17233.0
45469,1908.0
28085,52612.0
36515,14877.0
16333,115183.0
16802,3071.0
30623,61.0
45374,716.0
39418,32.0
53998,326.0
12626,190.0
9832,6.0
40732,3234.0
53726,1595.0
52469,9852.0
42851,173540.0
53063,3291.0
22202,2149.0
36351,453.0
49117,10653.0
34738,965.0
12128,3546.0
40305,330200.0
43357,24505.0
28987,46355.0
28259,1916.0
1891,12.0
35402,42.0
52787,509.0
19494,9254.0
16639,39130.0
45215,236.0
11750,78.0
8348,1143.0
40369,479715.0
24649,721.0
1943,4428.0
42883,332073.0
59343,23239.0
57556,7169.0
11356,91906.0
11333,91175.0
16685,6.0
8173,184287.0
24827,721.0
48050,1353.0
9872,230.0
14358,10324.0
8834,1.0
11491,20177.0
33106,47.0
58515,323.0
56855,5946.0
14630,13506.0
29979,107953.0
15753,1823.0
26050,73067.0
4714,270.0
46753,10.0
41763,375961.0
41707,164476.0
24320,13645.0
40648,75007.0
34481,90664.0
25676,25341.0
39731,55474.0
17092,215.0
33517,674.0
5351,392258.0
39751,18.0
58171,607114.0
34024,7932.0
45864,59854.0
29292,23.0
4708,255.0
1767,95.0
12054,469.0
43579,2.0
22094,413.0
47643,58218.0
42013,5878.0
6122,59.0
59057,8.0
40909,116602.0
1036,761.0
47309,2524.0
40712,345.0
7089,804.0
30922,79.0
2550,15.0
41178,488.0
2026,141900.0
33622,5578.0
11057,920.0
40981,203295.0
32236,1818.0
39021,63790.0
22582,4208.0
45234,462.0
49755,202990.0
16092,779.0
33451,489.0
40068,5.0
1787,111.0
56535,832.0
55757,16.0
18456,34.0
57061,77611.0
4100,86645.0
20572,5127.0
39201,4482.0
53058,3255.0
26865,13330.0
34851,23521.0
35666,123.0
4210,14657.0
5957,2683.0
24082,1531669.0
26321,224760.0
50910,5201.0
20001,1216.0
50801,780.0
14895,4465.0
14,7.0
45019,64.0
30125,742.0
41840,849371.0
22987,392.0
15925,121525.0
50848,3954.0
35874,16909.0
40589,38253.0
53844,3978.0
32132,17767.0
23682,1807.0
51659,1.0
24088,1855745.0
56891,19952.0
29564,1333.0
12863,21156.0
40679,130598.0
53289,24.0
11253,88580.0
30101,256.0
35746,359.0
24937,13938.0
38603,1147.0
32481,900.0
52747,509.0
19135,800216.0
25005,131652.0
25482,438265.0
42310,1862.0
55254,114663.0
10556,915.0
8316,962.0
34374,527.0
7923,618.0
48125,1716.0
34173,337.0
6287,378.0
49571,2726.0
14949,5338.0
48401,17.0
5903,2242.0
7546,6836227.0
12491,66689.0
17421,2014.0
46372,15927.0
41912,998475.0
23157,75537.0
29846,1907.0
46399,17945.0
16513,16230.0
826,45158.0
57673,91589.0
56660,2206.0
3991,44804.0
11946,616.0
23095,40460.0
26930,968.0
51269,162240.0
32938,5223.0
9443,25724.0
5480,18.0
55774,61.0
39109,26.0
44860,14.0
41604,105374.0
37577,33588.0
2910,10180.0
51780,561.0
55566,56922.0
14891,4373.0
11701,1496062.0
6714,1987.0
49372,59773.0
31977,11895.0
49197,13244.0
7256,16768.0
47824,1980.0
32771,119077.0
23505,71413.0
18368,28.0
18016,5034.0
45244,569.0
25379,72460.0
38514,763.0
15164,16.0
5176,51420.0
33234,2582.0
16803,3071.0
24419,139549.0
1573,18156.0
44939,35.0
2423,54473.0
13784,4760.0
15144,16.0
5301,89691.0
4338,341056.0
37509,260059.0
11766,141.0
42631,8251.0
7198,9103.0
11955,628.0
33674,11475.0
28904,8279.0
40302,327895.0
21283,24.0
1835,140.0
25420,192797.0
38855,8068.0
22680,40.0
45651,896.0
27618,7919.0
12437,17290.0
35786,3016.0
11589,599884.0
20030,1650.0
27604,4834.0
38986,59287.0
18018,5425.0
55926,303910.0
50834,2961.0
40618,50442.0
42630,7443.0
58880,6347.0
2014,94060.0
49361,48570.0
15565,76536.0
58179,1183515.0
1249,7446.0
39591,10323.0
44429,19.0
4052,75614.0
40955,153577.0
2598,6315.0
55577,60223.0
22101,820.0
58384,43552009.0
13229,214390.0
50424,592.0
20077,24562.0
52654,509.0
56870,9708.0
59211,6638.0
23721,1836.0
35117,99.0
6880,34661.0
17701,520.0
25583,169.0
7583,11.0
17468,2343.0
31617,4032.0
4610,150.0
29461,946.0
7655,141.0
53993,225.0
31232,581.0
20110,114889.0
45727,965.0
44515,2.0
25994,17884.0
18069,29876.0
53465,30.0
38372,5264.0
23050,8455.0
3784,7579.0
51459,31652.0
48748,1749.0
48386,17.0
2766,27044.0
13220,204930.0
41501,30419.0
31160,1396.0
8922,124.0
35677,272.0
4904,66095.0
38052,1815.0
7428,3317096.0
33366,6291.0
32124,17714.0
55018,16257.0
16915,5089.0
37983,1547.0
25979,16648.0
51700,44.0
39246,10891.0
9980,3532.0
42228,412097.0
22098,641.0
16310,108530.0
6121,48.0
14601,12727.0
24821,721.0
31607,3995.0
49548,2578.0
56952,53834.0
44777,262.0
52310,828.0
25978,16643.0
53236,1.0
53217,6141.0
54092,6077.0
23500,59247.0
46018,342968.0
21891,7575.0
23082,30036.0
36123,44803.0
34647,997393.0
2614,6744.0
35065,93.0
39077,89163.0
2151,1381795.0
30405,1070.0
55414,9.0
4558,97.0
34018,7814.0
34974,105852.0
23726,1840.0
47079,231.0
26592,63.0
35947,51160.0
29675,24386.0
22163,1842.0
3550,54.0
48397,17.0
41636,318.0
4881,60713.0
8847,3.0
31014,84.0
21773,194.0
57109,1.0
42484,78330.0
56517,734.0
22953,10386.0
35344,1.0
38682,1212.0
16990,4.0
42209,378933.0
9849,56.0
41324,22.0
14202,161.0
55289,218625.0
34313,441.0
17171,364.0
20828,45.0
56408,13825321.0
17957,123.0
57932,415.0
14770,95332.0
16757,1306.0
29104,10.0
10690,1725.0
18162,103395.0
40286,317595.0
23750,1999.0
18459,35.0
38488,410.0
7550,6970034.0
39732,55903.0
22347,2478.0
54252,1087.0
48775,7220.0
9610,100763.0
3837,110.0
24603,706.0
40762,8783.0
46664,51083.0
30267,3005.0
27186,148962.0
28994,47635.0
115,27536.0
53758,2049.0
48611,3593.0
7795,146.0
53753,1949.0
51012,3.0
40234,289215.0
49938,1046132.0
32822,28.0
42704,36463.0
58987,17243.0
21983,12363.0
17938,52.0
46847,81.0
37715,76907.0
32517,5691.0
24763,721.0
10188,366.0
44710,27.0
44770,246.0
48902,640441.0
49124,10728.0
16585,29951.0
25254,54.0
49088,8652.0
3070,29561.0
21589,56987.0
17467,2325.0
9161,2.0
26618,471.0
47104,865.0
30743,12274.0
25352,18950.0
3185,360815.0
7172,5609.0
47789,1552.0
36144,75721.0
53400,27.0
11004,543087.0
40552,17989.0
20781,52274.0
14152,627523.0
25187,828377.0
57861,312.0
2197,1714409.0
54734,668957.0
57218,12.0
26456,311364.0
1797,119.0
10366,4888.0
16383,3.0
25123,413149.0
11290,90197.0
14118,469769.0
23552,288567.0
40807,29905.0
19812,3786.0
945,99311.0
37453,182923.0
14602,12761.0
28121,87249.0
10937,442827.0
45077,85.0
53385,25.0
3352,32157.0
45998,334605.0
33809,7.0
30796,49949.0
35466,243.0
45118,149.0
54659,298039.0
13820,13286.0
5293,85487.0
7734,142.0
10851,254416.0
11924,574.0
26295,181228.0
50372,50229.0
1948,5020.0
49254,20644.0
48304,123950.0
41035,2.0
13829,16190.0
36961,46.0
15688,149138.0
24490,392934.0
7691,141.0
11073,39829.0
50129,935.0
24041,366946.0
10935,439287.0
10923,418469.0
56996,68367.0
43603,28.0
38281,2846.0
32862,1457.0
46056,356691.0
1340,58.0
23997,46437.0
14560,10789.0
35655,14.0
16340,118014.0
23586,26.0
5290,84599.0
12333,649.0
41578,84482.0
12976,2039.0
13341,2318.0
20592,8070.0
12731,13403.0
42756,51681.0
22885,9100.0
30709,2424.0
20734,47461.0
32561,8322.0
12614,9.0
57284,12.0
10909,393769.0
17739,2073.0
29663,16975.0
25365,41193.0
688,2418.0
25152,522387.0
44426,19.0
14705,30168.0
47613,58015.0
17981,389.0
34623,860714.0
26944,2818.0
34794,8360.0
28629,68299.0
17911,11919.0
48726,62.0
10191,479.0
32687,15657.0
29763,658.0
55646,101840.0
8299,894.0
8890,122.0
28424,40117.0
12436,16800.0
25597,2910.0
55065,35712.0
32682,13504.0
1861,153.0
14102,341644.0
56476,415.0
29000,49230.0
19779,3705.0
51749,204.0
44087,4374.0
49551,2592.0
33531,701.0
2930,14795.0
4094,85705.0
52707,509.0
31769,20344.0
55799,17843.0
24020,158086.0
41008,288408.0
50341,32790.0
24402,106336.0
57372,27.0
29910,21877.0
25144,488236.0
25700,25611.0
57289,12.0
37154,23333.0
52714,509.0
39863,41194.0
18731,8002.0
10902,382111.0
54232,1048.0
27411,1966.0
39488,8157.0
9585,82742.0
2226,265.0
2534,15.0
28291,6045.0
29904,18963.0
5663,4715.0
9099,304.0
12091,1087.0
46055,356389.0
8100,21518.0
43234,145672.0
11809,337.0
47488,43459.0
36352,472.0
24776,721.0
8778,762.0
42347,14431.0
29002,49871.0
53030,3156.0
52942,1136.0
18992,184699.0
56567,960.0
35495,293.0
17253,711.0
57065,1.0
20948,3511.0
3182,353484.0
2412,49400.0
27850,208596.0
51931,10195.0
56744,18480.0
54059,5116.0
25100,363363.0
31090,117.0
26648,591.0
3807,7857.0
20791,53553.0
25191,880542.0
46932,143.0
41883,949670.0
22118,1256.0
29807,1172.0
8863,99.0
33374,7029.0
56991,67254.0
53983,153.0
8743,630.0
45702,935.0
856,51847.0
1926,2208.0
38481,98.0
26000,19000.0
45250,608.0
9402,22421.0
53757,2027.0
32812,19.0
2812,27676.0
51344,214.0
23566,319543.0
53972,136.0
55020,16905.0
14628,13377.0
52668,509.0
19729,3569.0
55893,283785.0
42361,19268.0
38205,13.0
14405,11174.0
52357,4902.0
58333,26918886.0
53218,6440.0
30192,1833.0
34819,15776.0
48249,44270.0
1025,751.0
35841,9428.0
19481,9131.0
6881,35389.0
535,14410.0
59311,11162.0
18648,6911.0
28528,2614.0
10053,9149.0
3796,7733.0
10244,4356.0
38873,15181.0
5597,1361.0
46769,11.0
12339,686.0
35785,3016.0
17899,9358.0
39066,79789.0
35423,179.0
14570,11428.0
59118,203.0
10296,4729.0
27176,128285.0
28648,79957.0
55422,13.0
22450,205.0
9257,9864.0
43906,3344175.0
42270,472532.0
16760,1306.0
38522,860.0
5050,158334.0
30272,3206.0
31050,97.0
9216,2265.0
12402,2684.0
53085,3378.0
10719,2229.0
33512,673.0
4954,73031.0
43854,1975629.0
42699,34885.0
58160,184032.0
56031,1293715.0
31022,86.0
13193,128442.0
34055,11135.0
39612,12154.0
27906,465.0
21108,122648.0
38127,2078.0
19507,9400.0
6251,316.0
50753,11.0
53779,2483.0
1739,94.0
28281,4512.0
33459,546.0
34290,395.0
10256,4599.0
22457,235.0
16611,34782.0
41727,251338.0
58360,34620674.0
26440,286297.0
5248,63706.0
39975,111484.0
55738,221754.0
50368,47840.0
53562,41.0
25305,1847.0
31989,13827.0
25793,43351.0
34442,10544.0
40907,115286.0
23391,4210.0
31734,8509.0
3059,26361.0
48591,3376.0
52772,509.0
30294,3.0
43751,875378.0
51410,30344.0
26154,323463.0
18926,9124.0
12291,1.0
35665,109.0
33426,384.0
7784,146.0
8917,123.0
30365,345.0
46885,126.0
51898,6836.0
27429,4131.0
49020,1113349.0
974,2.0
22210,2205.0
15455,4335.0
36326,119.0
620,57146.0
17762,3839.0
9952,2328.0
45911,209509.0
31206,1.0
29854,2542.0
46235,8014.0
31070,107.0
51006,1.0
51051,7561.0
30364,334.0
48158,2247.0
57580,17158.0
56000,620458.0
30433,1252.0
2028,153520.0
46590,30378.0
13031,2317.0
38283,2846.0
48127,1763.0
7280,793.0
15416,5.0
35515,304.0
34031,8075.0
21912,9167.0
15446,2349.0
2512,160544.0
40393,35.0
23640,1792.0
57735,113558.0
24887,721.0
53467,30.0
55568,57498.0
24630,721.0
42105,65304.0
33202,2406.0
11655,1099392.0
6706,1585.0
4570,98.0
53353,24.0
48278,85805.0
13677,1037.0
31591,3886.0
7197,8225.0
17918,6.0
52070,440.0
56225,1815200.0
49832,253908.0
7453,4197889.0
42693,32895.0
27435,6042.0
102,18972.0
13885,2817.0
1722,92.0
17178,375.0
42231,416852.0
58432,72386761.0
49513,2463.0
44665,25.0
29367,41.0
57368,27.0
56786,767.0
51485,34302.0
29980,110037.0
9700,138640.0
45261,654.0
46863,108.0
10272,4645.0
16004,196482.0
